open_time,Open,High,Low,Close,Volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.65665E+12,19457.6,19474.6,19378,19406,3346.752,1.65665E+12,64993036.47,23501,1363.995,26488344.39,0
1.65665E+12,19406.1,19426.8,19366.1,19384.3,1606.02,1.65665E+12,31153312.13,14587,737.008,14298443.33,0
1.65665E+12,19384.4,19482.4,19368.4,19463.2,2690.835,1.65665E+12,52284438.35,20766,1642.162,31908060.54,0
1.65665E+12,19463.3,19523,19455.8,19463.5,3240.465,1.65665E+12,63151527.1,22716,1596.049,31107588.45,0
1.65665E+12,19463.6,19508.5,19462,19481.5,1760.438,1.65665E+12,34296990.92,14559,1037.01,20203400.47,0
1.65665E+12,19481.4,19498.4,19430,19457.1,2286.794,1.65666E+12,44494569.48,14623,994.965,19359000.04,0
1.65666E+12,19456,19482.3,19420.6,19458.9,2131.575,1.65666E+12,41464960.15,16742,1023.618,19917741.6,0
1.65666E+12,19458.5,19470.1,19400,19414.8,1727.173,1.65666E+12,33559315.27,15293,680.623,13226341.02,0
1.65666E+12,19414.9,19445.4,19400.1,19420,1480.05,1.65666E+12,28743684.84,11666,902.032,17519641.64,0
1.65666E+12,19420,19425.2,19350,19353.2,2610.023,1.65666E+12,50594358.06,18918,985.306,19101263.54,0
1.65666E+12,19353.2,19420,19353.2,19388.6,2253.74,1.65666E+12,43668413.45,17401,1421.461,27543251.56,0
1.65666E+12,19388.6,19432,19365.4,19426.1,1723.311,1.65666E+12,33434700.5,14274,1044.328,20262791.59,0
1.65666E+12,19426.1,19441.5,19395.5,19405.2,1711.04,1.65666E+12,33223352.34,11939,871.585,16926785.63,0
1.65666E+12,19405.1,19446.2,19383.5,19441.1,1678.283,1.65666E+12,32593384.9,12507,989.91,19228550.88,0
1.65666E+12,19441.1,19446.2,19417.4,19440.3,1215.804,1.65666E+12,23629804.9,10823,549.132,10673360.34,0
1.65666E+12,19440.2,19471.2,19380.7,19392.4,2084.664,1.65666E+12,40483464.34,16950,941.276,18286541,0
1.65666E+12,19392.4,19413.7,19364.8,19373.4,1691.701,1.65666E+12,32795188.65,13362,734.222,14235460.78,0
1.65666E+12,19373.4,19419.4,19359.9,19390.8,1426.1,1.65666E+12,27643716.01,11530,793.82,15387828.62,0
1.65666E+12,19390.8,19394,19323.7,19335.3,2899.869,1.65666E+12,56111164.98,21113,1214.32,23495673.94,0
1.65666E+12,19335.3,19399.8,19324.3,19395.6,2122.648,1.65666E+12,41089392.38,16460,1467.219,28405138.6,0
1.65666E+12,19395.6,19417.9,19370,19392.6,2246.026,1.65666E+12,43565603.65,16779,1091.102,21164939.88,0
1.65666E+12,19392.5,19468.4,19378.6,19451.7,2835.725,1.65666E+12,55095198.26,18877,2015.484,39163438.86,0
1.65666E+12,19451.6,19549,19437.5,19495.1,4036.438,1.65666E+12,78677137.62,28685,2384.028,46470025.4,0
1.65666E+12,19495.1,19519.5,19462,19496.9,2751.856,1.65666E+12,53642285.1,22279,1295.189,25248507.79,0
1.65666E+12,19496.9,19665.9,19492,19604.5,5760.084,1.65666E+12,112767760.6,36371,3621.778,70917372.57,0
1.65666E+12,19604.5,19663.3,19562.4,19569.1,5384.728,1.65666E+12,105582340.5,33462,2417.173,47401522.4,0
1.65666E+12,19569.2,19588,19527.2,19531.6,2857.497,1.65666E+12,55904084.6,19608,1188.414,23254554.61,0
1.65666E+12,19532.3,19598,19526.9,19559.6,2053.653,1.65666E+12,40170539.65,17755,1171.149,22908933.43,0
1.65666E+12,19559.6,19633,19549.9,19611.9,2941.733,1.65666E+12,57671232.54,21017,1732.849,33973718.16,0
1.65666E+12,19611.9,19611.9,19562.8,19566.1,2265.602,1.65666E+12,44378432.94,13779,726.496,14227457.83,0
1.65666E+12,19566.1,19581,19546.7,19546.7,1574.111,1.65666E+12,30791514.97,10944,617.794,12086564.28,0
1.65666E+12,19546.7,19546.8,19463,19512.2,4206.017,1.65666E+12,82018752.36,21005,1502.219,29291286.32,0
1.65666E+12,19512.1,19794.8,19509.6,19736.8,8224.898,1.65666E+12,161749810.6,36458,5222.124,102711750.8,0
1.65666E+12,19736.9,19738,19636.1,19665,4599.14,1.65666E+12,90497052.9,29297,2261.993,44511127.28,0
1.65666E+12,19665,19757,19654.9,19688,4881.913,1.65666E+12,96206607.22,31859,2429.247,47873919.92,0
1.65666E+12,19688,19713,19624.5,19647.5,3094.271,1.65666E+12,60839578.38,21721,1223.887,24064708.03,0
1.65666E+12,19647.5,19684,19599.2,19651.1,2912.862,1.65666E+12,57213075.87,19567,1396.21,27429077.44,0
1.65666E+12,19651.1,19654,19562.5,19598.7,3259.94,1.65666E+12,63878513.07,20950,1404.483,27521047.55,0
1.65666E+12,19598.8,19613,19562.7,19564,1892.842,1.65667E+12,37068432.64,13577,902.758,17680371.88,0
1.65667E+12,19563.9,19628.8,19543.5,19628.8,2139.951,1.65667E+12,41884578.16,17029,1172.082,22949485.19,0
1.65667E+12,19628.8,19635.2,19571.5,19576.9,1183.948,1.65667E+12,23206347.35,12253,580.155,11372817.48,0
1.65667E+12,19576.9,19601,19490,19515.9,2709.877,1.65667E+12,52933212.81,22841,966.209,18875601.75,0
1.65667E+12,19515.9,19541.3,19500,19541.3,1881.043,1.65667E+12,36722879.58,15030,992.085,19371028.08,0
1.65667E+12,19541.3,19548,19507.8,19520.5,1291.856,1.65667E+12,25232697.4,12369,616.957,12051519.21,0
1.65667E+12,19520.5,19525.6,19409.4,19467.5,4851.029,1.65667E+12,94360135.75,31643,1831.199,35616227.73,0
1.65667E+12,19467.5,19543,19451,19527.9,3272.335,1.65667E+12,63821832.4,20489,2034.953,39690798.99,0
1.65667E+12,19527.9,19558.4,19501.8,19516.3,1758.951,1.65667E+12,34347597.14,14143,882.758,17239796.49,0
1.65667E+12,19516.3,19528.9,19457.7,19474.8,2062.356,1.65667E+12,40191006.67,14568,842.372,16415651.24,0
1.65667E+12,19475,19488.7,19414,19475.9,2897.737,1.65667E+12,56367846.24,21897,1645.638,32016690.24,0
1.65667E+12,19476,19481.5,19431.3,19431.9,1224.877,1.65667E+12,23828764.61,11509,548.181,10665246.6,0
1.65667E+12,19431.9,19468.2,19373.7,19436.4,2743.303,1.65667E+12,53272578.99,20695,1271.199,24694345.87,0
1.65667E+12,19436.4,19482.8,19417.3,19452.7,2437.725,1.65667E+12,47422292.11,17887,1284.419,24987678.82,0
1.65667E+12,19452.8,19453.1,19374,19394.3,2649.984,1.65667E+12,51419928.86,21240,1435.399,27852902.77,0
1.65667E+12,19394.3,19437.5,19358.7,19415,2427.414,1.65667E+12,47079721.3,19513,1347.15,26131901.69,0
1.65667E+12,19415.1,19434.9,19390,19390,1761.372,1.65667E+12,34186333.87,14727,850.791,16514826.18,0
1.65667E+12,19390.1,19440,19327.5,19409.9,3685.487,1.65667E+12,71447583.79,25340,1911.984,37077558.32,0
1.65667E+12,19410,19466,19401.5,19442.8,2423.293,1.65667E+12,47110521.81,17191,1315.396,25571675.66,0
1.65667E+12,19442.8,19490,19440.5,19446.5,1805.496,1.65667E+12,35132834.8,15021,1023.725,19921622.8,0
1.65667E+12,19446.6,19469.7,19430.3,19443.8,1064.574,1.65667E+12,20699270.03,11300,608.02,11822508.26,0
1.65667E+12,19443.8,19445.6,19400,19420.3,1335.68,1.65667E+12,25944206.15,11404,548.631,10656506.33,0
1.65667E+12,19420.3,19444.1,19370,19374.8,1712.48,1.65667E+12,33219517.26,14840,748.34,14518919.07,0
1.65667E+12,19374.8,19393.2,19136,19167.4,11338.861,1.65667E+12,218124841.9,57608,3722.783,71604744.82,0
1.65667E+12,19167.5,19195.5,19094.4,19139.9,10079.169,1.65667E+12,192996293.8,56138,4976.566,95308105.29,0
1.65667E+12,19139.8,19170,19100,19122.8,3907.288,1.65667E+12,74772328.38,30505,1885.556,36089141.07,0
1.65667E+12,19122.8,19136,19050,19062.9,5442.509,1.65667E+12,103876733.1,36198,2474.475,47234420.62,0
1.65667E+12,19063,19120,18955.3,19062.5,7996.014,1.65667E+12,152336944.3,50569,3595.697,68542790.34,0
1.65667E+12,19062.5,19089.6,18948.8,19089.6,7507.453,1.65667E+12,142905769.4,43958,3885.38,73992943.55,0
1.65667E+12,19089.6,19170.1,19070.6,19154.4,5243.455,1.65667E+12,100334883,34773,3049.656,58350997.43,0
1.65667E+12,19154.3,19184.8,19115.2,19128.9,3279.176,1.65667E+12,62780430.9,23667,1464.247,28035921.98,0
1.65667E+12,19129,19188.4,19083.3,19154.3,3764.612,1.65667E+12,72026520.44,27793,1782.936,34127358.14,0
1.65667E+12,19154.4,19165.7,19125,19160.6,1510.031,1.65667E+12,28907467.42,15709,653.632,12513324.12,0
1.65667E+12,19161.4,19188.4,19140,19166.3,2038.119,1.65667E+12,39049218.4,17334,1106.727,21205415.35,0
1.65668E+12,19166.3,19184.2,19124.2,19146.6,1628.861,1.65668E+12,31209978.32,15380,728.691,13964198.25,0
1.65668E+12,19146.6,19220,19138.5,19159,2401.403,1.65668E+12,46048408.84,19216,1438.458,27589666.29,0
1.65668E+12,19159,19188.5,19125.6,19153.8,2620.114,1.65668E+12,50175725.74,17948,1333.012,25530082.34,0
1.65668E+12,19153.7,19156.8,19121.8,19148.7,1077.377,1.65668E+12,20622824.5,11933,475.843,9108657.724,0
1.65668E+12,19148.7,19162,19131,19146,1368.015,1.65668E+12,26191515.72,9820,668.594,12801361.57,0
1.65668E+12,19146.1,19202.7,19140,19180,2288.344,1.65668E+12,43881975.78,17697,1273.989,24431876.74,0
1.65668E+12,19179.9,19208.9,19167.1,19199.5,2052.038,1.65668E+12,39376877.29,15981,1214.208,23302298.42,0
1.65668E+12,19199.5,19208.9,19171.5,19182.9,1681.673,1.65668E+12,32265218.88,13814,797.888,15311068.01,0
1.65668E+12,19183,19216.2,19171.2,19198,1107.629,1.65668E+12,21256393.3,11652,610.902,11725982.3,0
1.65668E+12,19198,19280,19115.1,19127.7,5679.63,1.65668E+12,109071928.1,32102,2627.139,50498787.39,0
1.65668E+12,19127.9,19192.7,19124.7,19151.9,2159.176,1.65668E+12,41354330.59,17774,1103.544,21137274.05,0
1.65668E+12,19151.9,19281.3,19151.9,19218.3,3851.262,1.65668E+12,74048573.89,25272,2179.408,41902462.35,0
1.65668E+12,19218.3,19326,19208,19257.9,4312.837,1.65668E+12,83132118.22,28625,2571.007,49567886.11,0
1.65668E+12,19257.8,19274.6,19246.3,19255.3,1447.255,1.65668E+12,27871208.28,13931,605.211,11655265.58,0
1.65668E+12,19255.3,19315.7,19247.2,19305.4,2320.228,1.65668E+12,44742199.33,15390,1341.624,25873056.59,0
1.65668E+12,19305.5,19325.1,19275.1,19290,2129.709,1.65668E+12,41098587.25,17490,1094.647,21127455.04,0
1.65668E+12,19290,19335.1,19255,19281.5,2318.018,1.65668E+12,44729358.01,19876,1112.866,21479221.05,0
1.65668E+12,19281.5,19292.9,19250.8,19275.1,1555.636,1.65668E+12,29974852.18,14177,644.333,12416332.01,0
1.65668E+12,19275,19334.3,19251.8,19291.2,2657.935,1.65668E+12,51286059.36,19406,1481.323,28586967.22,0
1.65668E+12,19291.2,19293.8,19250,19283.1,1730.616,1.65668E+12,33351687.71,14197,677.089,13048885.9,0
1.65668E+12,19283,19370.7,19283,19310,3030.502,1.65668E+12,58560167.28,22254,1849.136,35736773.16,0
1.65668E+12,19309.9,19364.8,19295.4,19341.1,1953.3,1.65668E+12,37744961.02,17954,967.28,18695853.51,0
1.65668E+12,19341,19388,19307.5,19325,2675.029,1.65668E+12,51736706.92,20362,1318.275,25501488.72,0
1.65668E+12,19325.1,19329.2,19288.5,19293,1677.262,1.65668E+12,32385420.1,13620,642.296,12403054.36,0
1.65668E+12,19292.9,19365.3,19250.7,19277.8,6725.961,1.65668E+12,129829044.8,44002,3266.546,63069970.6,0
1.65668E+12,19277.7,19295.7,19192,19256.8,5945.193,1.65668E+12,114427070,35593,2551.259,49107964.48,0
1.65668E+12,19256.4,19490.7,19255.1,19460.1,10618.886,1.65668E+12,206030988.6,62394,6039.111,117162972.7,0
1.65668E+12,19459.8,19666,19419.6,19554.3,14803.942,1.65668E+12,289660474.7,82022,8172.595,159920970.2,0
1.65668E+12,19554.3,19567.1,19490,19523.1,5443.733,1.65668E+12,106280846,36334,2609.605,50956494.92,0
1.65668E+12,19523.1,19536.1,19438.4,19440.4,4968.817,1.65668E+12,96812546.51,33632,2157.732,42050683.72,0
1.65668E+12,19440.4,19527.7,19355,19370.9,8393.637,1.65668E+12,163109188.5,52870,4072.297,79168498.59,0
1.65668E+12,19372.1,19435.6,19355.4,19427,3457.007,1.65668E+12,67056887.9,27275,1942.053,37674980.09,0
1.65668E+12,19427.2,19488.7,19318.4,19344.9,5346.085,1.65668E+12,103711918.7,38088,2763.586,53637716.9,0
1.65668E+12,19345,19393,19325.1,19360,3565.16,1.65669E+12,69016457.27,25123,1914.579,37066056.94,0
1.65669E+12,19359.8,19425.4,19345.2,19380.1,2204.331,1.65669E+12,42721198.61,19250,1103.23,21385097.95,0
1.65669E+12,19380.2,19385.1,19310,19330.2,2931.249,1.65669E+12,56687765.45,21753,1443.177,27911987.43,0
1.65669E+12,19330.3,19345,19283.9,19304.3,3580.736,1.65669E+12,69124485.63,25546,1633.948,31542763.01,0
1.65669E+12,19304.4,19342.8,19278.5,19329.9,2953.692,1.65669E+12,57027739.43,20344,1636.701,31601976.66,0
1.65669E+12,19329.9,19400,19305.2,19377.1,2780.014,1.65669E+12,53829102.47,22240,1518.883,29411326.84,0
1.65669E+12,19377.2,19437.6,19354.8,19416.2,3001.719,1.65669E+12,58232827.78,21862,1586.706,30790179.69,0
1.65669E+12,19416.1,19417.2,19365,19403.7,2161.987,1.65669E+12,41935719.65,15531,1008.189,19558012.68,0
1.65669E+12,19403.6,19445,19378,19400.1,2433.678,1.65669E+12,47245449.69,16208,1060.992,20603117.64,0
1.65669E+12,19400.1,19403.5,19312.9,19333.5,3181.351,1.65669E+12,61573208.73,20379,1278.012,24737599.76,0
1.65669E+12,19333.5,19458.4,19327.5,19420.8,3149.592,1.65669E+12,61110796.63,22674,2086.775,40489619.95,0
1.65669E+12,19420.7,19432.9,19377,19408.5,1906.397,1.65669E+12,37001538.2,16028,990.27,19222810.23,0
1.65669E+12,19408.5,19475.7,19401.7,19424.6,3014.608,1.65669E+12,58607059.76,20335,1693.266,32920280.63,0
1.65669E+12,19424.5,19455.3,19377.4,19406.6,1784.169,1.65669E+12,34641772.32,13916,745.983,14486424.8,0
1.65669E+12,19406.7,19419,19375.3,19389.1,1201.918,1.65669E+12,23310199.59,12620,555.039,10765266.07,0
1.65669E+12,19389.1,19424.6,19370,19413.8,1461.291,1.65669E+12,28349156.75,13177,770.805,14956190.03,0
1.65669E+12,19413.8,19427.8,19338,19379.3,2153.175,1.65669E+12,41723080.36,17560,731.589,14180744.26,0
1.65669E+12,19379.3,19424,19372.6,19374,1637.273,1.65669E+12,31766659.46,13337,987.979,19171393.85,0
1.65669E+12,19374,19385,19326.6,19333.5,3091.986,1.65669E+12,59821460.39,20540,1396.123,27012241.66,0
1.65669E+12,19333.5,19338.6,19200,19243.9,7255.534,1.65669E+12,139745997.1,38339,2856.266,55013941.15,0
1.65669E+12,19243.8,19296.8,19188.4,19279.5,3962.773,1.65669E+12,76270483.36,24688,2000.054,38512159.44,0
1.65669E+12,19279.4,19290,19237.6,19276.7,2924.769,1.65669E+12,56351564.76,18720,1361.881,26244447.69,0
1.65669E+12,19276.6,19341.8,19270.6,19323.3,3334.426,1.65669E+12,64389454.18,21193,2052.852,39640054.56,0
1.65669E+12,19323.1,19332.4,19301.2,19316.3,1117.215,1.65669E+12,21577826.15,11599,529.021,10217769.12,0
1.65669E+12,19316.3,19395.5,19301.9,19376.2,2375.979,1.65669E+12,45992516.34,18236,1441.363,27901732.28,0
1.65669E+12,19376.1,19424.2,19365.4,19399.4,2640.947,1.65669E+12,51218779.62,18911,1564.909,30353345.29,0
1.65669E+12,19399.3,19408.6,19353.5,19393.5,2902.281,1.65669E+12,56253812.67,17462,1341.918,26012981.91,0
1.65669E+12,19393.6,19424.4,19373.5,19387.1,2237.401,1.65669E+12,43399067.06,14261,922.875,17902713.14,0
1.65669E+12,19387,19394.3,19340.4,19354.4,2090.561,1.65669E+12,40477370.26,13973,800.968,15511328.74,0
1.65669E+12,19354.4,19377.9,19340,19360.7,878.816,1.65669E+12,17012458.91,8630,392.995,7608742.224,0
1.65669E+12,19360.7,19388.6,19352.9,19369.7,601.88,1.65669E+12,11658867.55,7483,291.214,5641215.235,0
1.65669E+12,19369.2,19462.5,19360.6,19423.2,3830.58,1.65669E+12,74400598.64,21532,2324.252,45145491.43,0
1.65669E+12,19423.2,19433.2,19333,19334.9,1734.062,1.65669E+12,33612005.3,13880,618.868,12001866.11,0
1.65669E+12,19334.7,19363.4,19313,19323.7,1922.293,1.6567E+12,37176715.33,14230,785.241,15191000.9,0
1.6567E+12,19323.7,19354,19310.8,19349.6,1362.13,1.6567E+12,26327539.08,11186,605.779,11710075.71,0
1.6567E+12,19349.7,19400,19337,19394.9,1150.403,1.6567E+12,22274480.84,9545,683.888,13243966.3,0
1.6567E+12,19394.8,19431.5,19352.3,19415,2815.992,1.6567E+12,54624577.38,18868,1218.893,23651713.7,0
1.6567E+12,19415.1,19424,19374,19382.2,2050.026,1.6567E+12,39763460.74,12759,651.207,12635174.62,0
1.6567E+12,19382.1,19415.7,19373.2,19380.8,1024.174,1.6567E+12,19860006.36,8445,592.625,11492211.69,0
1.6567E+12,19380.7,19410,19333,19339.1,1723.07,1.6567E+12,33374888.2,11783,755.559,14640027.09,0
1.6567E+12,19339,19521,19339,19463,4823.591,1.6567E+12,93781008.18,28273,3168.293,61601574.21,0
1.6567E+12,19462.9,19494.7,19427.7,19450.7,3090.118,1.6567E+12,60147726.6,19326,1458.401,28390779.86,0
1.6567E+12,19450.7,19493.3,19434.9,19483,1739.202,1.6567E+12,33849048.63,14849,1005.471,19569854.72,0
1.6567E+12,19483,19496.7,19451.5,19455.7,1690.017,1.6567E+12,32912797.85,13090,778.594,15164523.1,0
1.6567E+12,19455.8,19488.9,19440,19474,1099.105,1.6567E+12,21387429.52,11068,516.221,10046398.78,0
1.6567E+12,19474.1,19480.2,19437.6,19451.5,1515.584,1.6567E+12,29495544.58,11140,558.998,10881762.34,0
1.6567E+12,19451.5,19497.6,19436.8,19456.7,1593.751,1.6567E+12,31023970.73,13304,723.327,14085122.62,0
1.6567E+12,19456.7,19471.1,19448.7,19469.3,871.801,1.6567E+12,16963697.3,7813,369.764,7195461.612,0
1.6567E+12,19469.2,19484.9,19442.5,19484.9,872.569,1.6567E+12,16983794.52,7822,466.23,9075729.927,0
1.6567E+12,19484.9,19535,19471.8,19518.9,2412.899,1.6567E+12,47069092.5,17145,1554.791,30331061.3,0
1.6567E+12,19518.8,19519.2,19468,19476.8,1252.797,1.6567E+12,24420101.03,10276,474.5,9249401.425,0
1.6567E+12,19477,19526.6,19474,19497.7,1135.849,1.6567E+12,22155302.45,10457,583.538,11381659.36,0
1.6567E+12,19497.6,19502,19453,19485.7,1382.269,1.6567E+12,26914241.65,11265,599.882,11681104.13,0
1.6567E+12,19485.8,19486.7,19445,19460.1,763.022,1.6567E+12,14848122,8162,282.935,5506268.151,0
1.6567E+12,19460.1,19486.4,19414.4,19448.9,1613.75,1.6567E+12,31383285.56,11870,623.17,12122419,0
1.6567E+12,19448.9,19456.9,19396.3,19414.3,1261.632,1.6567E+12,24507549.17,10185,475.453,9238013.5,0
1.6567E+12,19414.3,19435.6,19374,19425,1667.343,1.6567E+12,32363561.06,13378,811.86,15762357.91,0
